Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Azerbaijan,AZE,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,9535079,9649341,9757812,9854033,9939800
Azerbaijan,AZE,Net migration,SM.POP.NETM,..,..,..,6002,..
Azerbaijan,AZE,"Labor force, total",SL.TLF.TOTL.IN,4791071,4875807,4969726,5033862,5091068
Azerbaijan,AZE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,65.0500030517578,65.515998840332,66.2620010375977,66.5920028686523,66.838996887207
Azerbaijan,AZE,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..
Azerbaijan,AZE,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..
Azerbaijan,AZE,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..
Azerbaijan,AZE,Refugee population by country or territory of asylum,SM.POP.REFG,1299,1278,1193,1115,1131
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,75244294275.1498,53074468085.1064,37867518957.1975,40865558912.3867,46939529411.7647
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,7891.31314749986,5500.32049702735,3880.73873089556,4147.08971569171,4721.17808673142
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.79728938165775,1.05075098242399,-3.06420003538679,-0.282011196847733,1.41287352692132
Azerbaijan,AZE,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,13.5675443544848,-0.419212868310283,-3.60045769447184,4.12219738291502,12.8912178622809
Azerbaijan,AZE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,57514452043.2857,42683377106.9656,29215579692.9038,31007235435.8781,..
Azerbaijan,AZE,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-2443393000,-838252000,-1926065000,-303106351.9,357879000
Azerbaijan,AZE,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,..,..,..,..,..
Azerbaijan,AZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.38972635776453,4.00943826686826,12.4494955236962,12.9048912053168,1.92188306553188
Azerbaijan,AZE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.7843475,1.02456381855059,1.59572157270424,1.72115480222734,1.70001666666667
Azerbaijan,AZE,Lending interest rate (%),FR.INR.LEND,17.8575,17.5341666666667,16.3752267159245,16.5425,17.4483333333333
Azerbaijan,AZE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.63304,2.95168,2.90341,2.47382,..
Azerbaijan,AZE,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,88.15416
Azerbaijan,AZE,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,12.62333,13.49787,15.48619,15.458,15.42982
Azerbaijan,AZE,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,7.60984
Azerbaijan,AZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.78899,99.78806,99.79006,99.79123,..
Azerbaijan,AZE,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,86.61914,86.07422,89.03829,88.45454,84.7131
Azerbaijan,AZE,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,64.6436151035617,..,..,..
Azerbaijan,AZE,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,50.6120971907671,..,..,..
Azerbaijan,AZE,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,3.61394276537616,..,..,..
Azerbaijan,AZE,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,33.015998840332,32.1629981994629,31.8150005340576,31.6240005493164,31.80299949646
Azerbaijan,AZE,Population density (people per sq. km of land area),EN.POP.DNST,115.34881658409,116.731079539702,118.033288980283,119.197205757832,120.265319946776
Azerbaijan,AZE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.422,54.714,55.021,55.343,55.68
Azerbaijan,AZE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1502.07816841371,..,..,..,..
Azerbaijan,AZE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,432.871307373047,370.524536132813,259.436859130859,275.809356689453,..
Azerbaijan,AZE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.20978,0.22232,0.20637,0.18468,0.18484
Azerbaijan,AZE,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..
Azerbaijan,AZE,Poverty gap at national poverty lines (%),SI.POV.NAGP,..,..,..,..,..
Azerbaijan,AZE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Azerbaijan,AZE,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,4.3,4.25990581881622,4.3,4.7,..
"Bahamas, The",BHS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.8000001907349,12,12.6999998092651,9.80000019073486,10
"Bahamas, The",BHS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,14.6409997940063,13.003999710083,14.4829998016357,11.3909997940063,9.94799995422363
"Bahamas, The",BHS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,13.03600025177,11.0880002975464,11.0869998931885,8.35999965667725,10.0469999313354
"Bahamas, The",BHS,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
"Bahamas, The",BHS,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
"Bahamas, The",BHS,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,370633,374206,377931,381761,385640
"Bahamas, The",BHS,Net migration,SM.POP.NETM,..,..,..,4999,..
"Bahamas, The",BHS,"Labor force, total",SL.TLF.TOTL.IN,208884,212614,216368,219835,223064
"Bahamas, The",BHS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,74.7060012817383,74.75,74.6940002441406,74.6630020141602,74.6210021972656
"Bahamas, The",BHS,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..
"Bahamas, The",BHS,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..
"Bahamas, The",BHS,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..
"Bahamas, The",BHS,Refugee population by country or territory of asylum,SM.POP.REFG,13,8,13,8,15
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,10913300000,11752300000,11938400000,12150400000,12424500000
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,29445.030528852,31405.9635601781,31588.8349989813,31827.2426989661,32217.871590084
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.736540805302539,0.597576299988447,0.446254967609775,0.0666644634030007,1.56575993568239
"Bahamas, The",BHS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-17.2750974574321,-10.2377010699914,-5.95377539358059,-12.4202036467134,-12.1148323470149
"Bahamas, The",BHS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,9917529567.08511,10507570517.288,10268073727.5023,10409089574.0233,..
"Bahamas, The",BHS,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-251277428.82,-76075924.75,-390400036.41,-304587573.117333,-491404689.229667
"Bahamas, The",BHS,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,17518.8534743524,17472.204025218,17269.7220497817,18252.6427597991,18422.4075057326
"Bahamas, The",BHS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.50699858930064,1.86826446968751,-0.346376929989402,1.51820700736153,2.26586346678726
"Bahamas, The",BHS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1
"Bahamas, The",BHS,Lending interest rate (%),FR.INR.LEND,4.75,4.75,4.75,4.25,4.25
"Bahamas, The",BHS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
"Bahamas, The",BHS,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,74.0697,59.99897,68.04682,66.43519,65.04684
"Bahamas, The",BHS,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,18.1899,21.04116,19.02855,..,19.44891
"Bahamas, The",BHS,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,12.50237,11.79222,11.75808,14.06865,12.48097
"Bahamas, The",BHS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
"Bahamas, The",BHS,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..
"Bahamas, The",BHS,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..
"Bahamas, The",BHS,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..
"Bahamas, The",BHS,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,..,..,..,..
"Bahamas, The",BHS,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,85.9499969482422,85.6600036621094,85.8089981079102,85.8580017089844,85.9020004272461
"Bahamas, The",BHS,Population density (people per sq. km of land area),EN.POP.DNST,37.0262737262737,37.3832167832168,37.7553446553447,38.137962037962,38.5254745254745
"Bahamas, The",BHS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.668,82.746,82.832,82.925,83.025
"Bahamas, The",BHS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
"Bahamas, The",BHS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1689.11633300781,1741.91870117188,1837.2587890625,1771.53552246094,..
"Bahamas, The",BHS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..
"Bahamas, The",BHS,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..
"Bahamas, The",BHS,Poverty gap at national poverty lines (%),SI.POV.NAGP,..,..,..,..,..
"Bahamas, The",BHS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
"Bahamas, The",BHS,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,..,..,..,..,..
Bahrain,BHR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.16999995708466,1.12999999523163,0.919000029563904,0.700999975204468,0.649999976158142
Bahrain,BHR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.89299988746643,3.74499988555908,3.27999997138977,2.79200005531311,2.65599989891052
Bahrain,BHR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.412999987602234,0.404000014066696,0.275999993085861,0.148000001907349,0.133000001311302
Bahrain,BHR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Bahrain,BHR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Bahrain,BHR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Bahrain,BHR,"Population, total",SP.POP.TOTL,1336075,1371851,1425791,1494074,1569439
Bahrain,BHR,Net migration,SM.POP.NETM,..,..,..,239000,..
Bahrain,BHR,"Labor force, total",SL.TLF.TOTL.IN,758359,777895,817831,869405,926959
Bahrain,BHR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,71.5540008544922,71.640998840332,72.0510025024414,72.5940017700195,73.1470031738281
Bahrain,BHR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..
Bahrain,BHR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..
Bahrain,BHR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..
Bahrain,BHR,Refugee population by country or territory of asylum,SM.POP.REFG,311,247,271,255,263
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,33387686170.2128,31125877659.5745,32250132978.7234,35432686170.2128,37746196808.5106
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,24989.3802145933,22688.9637865734,22619.1166718849,23715.4827473156,24050.7575053956
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.35029406663408,2.86304730414378,3.47351657476945,3.80352226237173,1.77672835806486
Bahrain,BHR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,4.56231406676018,-2.41635190288218,-4.6288774992681,-4.51492904210788,-6.44985369105103
Bahrain,BHR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,23517362301.8707,26142553412.0618,27279965878.2053,30275998138.2446,..
Bahrain,BHR,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1913031914.89362,3126063829.78723,-1123404255.31915,-289893617.021277,1403989361.70213
Bahrain,BHR,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,9327.55558616637,9256.57641902895,8951.47011863232,8419.16557210602,8582.52401189433
Bahrain,BHR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.64629146477823,1.83951987503599,2.80059469750482,1.3873437602251,2.08481249596594
Bahrain,BHR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.376,0.376,0.376,0.376,0.376
Bahrain,BHR,Lending interest rate (%),FR.INR.LEND,5.86833333333333,5.16083333333333,..,..,..
Bahrain,BHR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.46746,2.66808,..,2.32721,..
Bahrain,BHR,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,89.06943,91.29455,93.8923,94.42112,93.78209
Bahrain,BHR,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,11.66884,11.73164,12.05837,12.15924,11.92315
Bahrain,BHR,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,9.85905,9.86281,9.79181,10.1467,10.23948
Bahrain,BHR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,97.06668,97.40389,97.46419
Bahrain,BHR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,96.34489,99.20396,97.74154,95.23229,94.31429
Bahrain,BHR,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..
Bahrain,BHR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..
Bahrain,BHR,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,..,..,..,..
Bahrain,BHR,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,97.3099975585938,97.3050003051758,97.302001953125,97.2799987792969,97.2440032958984
Bahrain,BHR,Population density (people per sq. km of land area),EN.POP.DNST,1732.91183714933,1763.30455808254,1832.63617490023,1920.40352364259,2017.27369979138
Bahrain,BHR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.915,88.999,89.09,89.186,89.287
Bahrain,BHR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,10596.5503433565,..,..,..,..
Bahrain,BHR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1100.99145507813,1128.755859375,1099.3623046875,1127.18627929688,..
Bahrain,BHR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.10116,..,..,..,..
Bahrain,BHR,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..
Bahrain,BHR,Poverty gap at national poverty lines (%),SI.POV.NAGP,..,..,..,..,..
Bahrain,BHR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Bahrain,BHR,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,5.7,5.39883113521161,5.4,5.1,..
Bangladesh,BGD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.39499998092651,4.37799978256226,4.34999990463257,4.37200021743774,4.2810001373291
Bangladesh,BGD,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.52199983596802,7.46700000762939,7.37900018692017,6.74499988555908,6.6230001449585
Bangladesh,BGD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.19199991226196,3.16100001335144,3.12800002098084,3.34699988365173,3.25999999046326
Bangladesh,BGD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,3.23000001907349,3.4539999961853,..
Bangladesh,BGD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,9.71000003814697,8.48260021209717,..
Bangladesh,BGD,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,9.02999973297119,10.7356996536255,..
Bangladesh,BGD,"Population, total",SP.POP.TOTL,154520167,156256276,157970840,159670593,161356039
Bangladesh,BGD,Net migration,SM.POP.NETM,..,..,..,-1847503,..
Bangladesh,BGD,"Labor force, total",SL.TLF.TOTL.IN,61480265,62595846,63698450,67454903,68791250
Bangladesh,BGD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,56.6879997253418,56.6440010070801,56.5960006713867,58.859001159668,58.9720001220703
Bangladesh,BGD,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,57.5299987792969,61.4351005554199,..
Bangladesh,BGD,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,51.310001373291,47.6067008972168,..
Bangladesh,BGD,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,77.5199966430664,79.6378021240234,..
Bangladesh,BGD,Refugee population by country or territory of asylum,SM.POP.REFG,232472,231958,276207,932209,906645
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,172885454931.453,195078678697.23,221415188000.475,249723862487.361,274024958965.892
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,1118.8536634927,1248.45339778371,1401.62062821515,1563.99408178663,1698.26280233547
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.06105935903958,6.55265279631962,7.1134894741232,7.28418409195113,7.86370889257542
Bangladesh,BGD,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,0.437162722543549,1.3223490265586,0.420654913693236,-2.396644203729,-2.7708693111618
Bangladesh,BGD,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,167186917918.69,189493374377.898,213606621050.941,236924640545.282,..
Bangladesh,BGD,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-2497421015.99741,-2771250741.40178,-2292208318.36861,-1683653528.90722,-2924997078.00171
Bangladesh,BGD,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,670.298012417935,701.409441578078,714.626115465802,759.522077512664,834.435116261601
Bangladesh,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.99163889220854,6.19428022984988,5.5135257269299,5.70207015717245,5.5436213948647
Bangladesh,BGD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,77.6414083333333,77.9469083333333,78.4680916666667,80.4375416666667,83.4662019166667
Bangladesh,BGD,Lending interest rate (%),FR.INR.LEND,12.945,11.7091666666667,10.4091666666667,9.54,9.65083333333333
Bangladesh,BGD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,1.53554,2.47255,1.98602
Bangladesh,BGD,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,63.11644,68.92778,68.87605,72.27917
Bangladesh,BGD,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,..,..,30.05456,30.05459
Bangladesh,BGD,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,36.192,33.98251,35.09524
Bangladesh,BGD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,61.0933,65.13733,72.75872,72.89297,73.9122
Bangladesh,BGD,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,79.35987,80.43597,87.96587
Bangladesh,BGD,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..
Bangladesh,BGD,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..
Bangladesh,BGD,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,..,..,..,..
Bangladesh,BGD,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,39.1699981689453,39.3559989929199,39.4029998779297,39.4990005493164,39.9420013427734
Bangladesh,BGD,Population density (people per sq. km of land area),EN.POP.DNST,1187.06435430591,1200.40159791042,1213.57332718752,1226.63127448721,1239.57931166936
Bangladesh,BGD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.535,34.308,35.083,35.858,36.632
Bangladesh,BGD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,229.246412864672,..,..,..,..
Bangladesh,BGD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,28.8341331481934,31.8414878845215,33.5261917114258,36.2823371887207,..
Bangladesh,BGD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..
Bangladesh,BGD,GINI index (World Bank estimate),SI.POV.GINI,..,..,32.4,..,..
Bangladesh,BGD,Poverty gap at national poverty lines (%),SI.POV.NAGP,..,..,..,..,..
Bangladesh,BGD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,24.3,..,..
Bangladesh,BGD,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,3.7,3.55837658101862,3.6,3.6,..
Barbados,BRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.1700000762939,11.3500003814697,9.72000026702881,9.76099967956543,9.38500022888184
Barbados,BRB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.6520004272461,10.3219995498657,10.1029996871948,10.0419998168945,9.60000038146973
Barbados,BRB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,11.6920003890991,12.3529996871948,9.3459997177124,9.48700046539307,9.17500019073486
Barbados,BRB,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Barbados,BRB,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Barbados,BRB,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Barbados,BRB,"Population, total",SP.POP.TOTL,284825,285324,285796,286233,286641
Barbados,BRB,Net migration,SM.POP.NETM,..,..,..,-397,..
Barbados,BRB,"Labor force, total",SL.TLF.TOTL.IN,150315,152361,154871,155167,155314
Barbados,BRB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,64.8369979858398,65.3460006713867,66.0459976196289,65.8209991455078,65.5530014038086
Barbados,BRB,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..
Barbados,BRB,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..
Barbados,BRB,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..
Barbados,BRB,Refugee population by country or territory of asylum,SM.POP.REFG,1,..,..,..,1
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,4696344350,4725500000,4840500000,4989500000,5145000000
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,16488.5257614325,16561.8735192273,16936.9060448712,17431.6029248899,17949.2815054371
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.169319336268202,2.20488466757122,2.27901316517314,-0.173066522444572,-0.49842886553256
Barbados,BRB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..
Barbados,BRB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3926463917.16642,3894786683.29911,3844820988.41225,3970519277.25299,..
Barbados,BRB,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..
Barbados,BRB,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,..,..,..,..,..
Barbados,BRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.76950322089726,-1.11278992510961,1.28192813061894,4.66018463955997,3.67381410406798
Barbados,BRB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2,2,2,2,2
Barbados,BRB,Lending interest rate (%),FR.INR.LEND,8.38333333333333,8.05833333333333,8.05,8.05,8.05
Barbados,BRB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.22941,..,5.09272,4.65652,..
Barbados,BRB,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,99.96777,..,..,..,96.81848
Barbados,BRB,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,12.71532,13.40321,13.349,14.09682,13.9917
Barbados,BRB,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,17.53754,18.63678,18.45852,17.93859
Barbados,BRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.6,..,..,..,..
Barbados,BRB,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..
Barbados,BRB,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..
Barbados,BRB,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..
Barbados,BRB,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,..,..,..,..
Barbados,BRB,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,83.2419967651367,83.318000793457,83.3860015869141,83.3740005493164,83.318000793457
Barbados,BRB,Population density (people per sq. km of land area),EN.POP.DNST,662.383720930233,663.544186046512,664.641860465116,665.658139534884,666.606976744186
Barbados,BRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.328,31.249,31.193,31.159,31.147
Barbados,BRB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Barbados,BRB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1177.75573730469,1158.3837890625,1163.77502441406,1183.83618164063,..
